Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_96_1457,VPWR,li1,147.4300,274.4130,1.799981
TAP_TAPCELL_ROW_96_1456,VPWR,li1,121.6700,274.4130,1.799970
TAP_TAPCELL_ROW_96_1455,VPWR,li1,95.9100,274.4130,1.799966
TAP_TAPCELL_ROW_96_1454,VPWR,li1,70.1500,274.4130,1.799972
TAP_TAPCELL_ROW_96_1453,VPWR,li1,44.3900,274.4130,1.799983
TAP_TAPCELL_ROW_96_1452,VPWR,li1,18.6300,274.4130,1.799993
TAP_TAPCELL_ROW_95_1451,VPWR,li1,314.8700,269.5860,1.799996
TAP_TAPCELL_ROW_95_1450,VPWR,li1,289.1100,269.5860,1.799994
TAP_TAPCELL_ROW_95_1449,VPWR,li1,263.3500,269.5860,1.799993
TAP_TAPCELL_ROW_95_1448,VPWR,li1,237.5900,269.5860,1.799992
TAP_TAPCELL_ROW_95_1447,VPWR,li1,211.8300,269.5860,1.799992
TAP_TAPCELL_ROW_95_1446,VPWR,li1,186.0700,269.5860,1.799993
TAP_TAPCELL_ROW_95_1445,VPWR,li1,160.3100,269.5860,1.799989
TAP_TAPCELL_ROW_95_1444,VPWR,li1,134.5500,269.5860,1.799975
TAP_TAPCELL_ROW_95_1443,VPWR,li1,108.7900,269.5860,1.799969
TAP_TAPCELL_ROW_95_1442,VPWR,li1,83.0300,269.5860,1.799967
TAP_TAPCELL_ROW_95_1441,VPWR,li1,57.2700,269.5860,1.799977
TAP_TAPCELL_ROW_95_1440,VPWR,li1,31.5100,269.5860,1.799988
TAP_TAPCELL_ROW_94_1439,VPWR,li1,327.7500,268.9730,1.799996
TAP_TAPCELL_ROW_94_1438,VPWR,li1,301.9900,268.9730,1.799995
TAP_TAPCELL_ROW_94_1437,VPWR,li1,276.2300,268.9730,1.799993
TAP_TAPCELL_ROW_94_1436,VPWR,li1,250.4700,268.9730,1.799992
TAP_TAPCELL_ROW_94_1435,VPWR,li1,224.7100,268.9730,1.799992
TAP_TAPCELL_ROW_94_1434,VPWR,li1,198.9500,268.9730,1.799992
TAP_TAPCELL_ROW_94_1433,VPWR,li1,173.1900,268.9730,1.799993
TAP_TAPCELL_ROW_94_1432,VPWR,li1,147.4300,268.9730,1.799982
TAP_TAPCELL_ROW_94_1431,VPWR,li1,121.6700,268.9730,1.799971
TAP_TAPCELL_ROW_94_1430,VPWR,li1,95.9100,268.9730,1.799967
TAP_TAPCELL_ROW_94_1429,VPWR,li1,70.1500,268.9730,1.799972
TAP_TAPCELL_ROW_94_1428,VPWR,li1,44.3900,268.9730,1.799982
TAP_TAPCELL_ROW_94_1427,VPWR,li1,18.6300,268.9730,1.799993
TAP_TAPCELL_ROW_93_1426,VPWR,li1,314.8700,264.1460,1.799998
TAP_TAPCELL_ROW_93_1425,VPWR,li1,289.1100,264.1460,1.799996
TAP_TAPCELL_ROW_93_1424,VPWR,li1,263.3500,264.1460,1.799994
TAP_TAPCELL_ROW_93_1423,VPWR,li1,237.5900,264.1460,1.799994
TAP_TAPCELL_ROW_93_1422,VPWR,li1,211.8300,264.1460,1.799994
TAP_TAPCELL_ROW_93_1421,VPWR,li1,186.0700,264.1460,1.799994
TAP_TAPCELL_ROW_93_1420,VPWR,li1,160.3100,264.1460,1.799991
TAP_TAPCELL_ROW_93_1419,VPWR,li1,134.5500,264.1460,1.799978
TAP_TAPCELL_ROW_93_1418,VPWR,li1,108.7900,264.1460,1.799967
TAP_TAPCELL_ROW_93_1417,VPWR,li1,83.0300,264.1460,1.799963
TAP_TAPCELL_ROW_93_1416,VPWR,li1,57.2700,264.1460,1.799972
TAP_TAPCELL_ROW_93_1415,VPWR,li1,31.5100,264.1460,1.799986
TAP_TAPCELL_ROW_92_1414,VPWR,li1,327.7500,263.5330,1.799999
TAP_TAPCELL_ROW_92_1413,VPWR,li1,301.9900,263.5330,1.799997
TAP_TAPCELL_ROW_92_1412,VPWR,li1,276.2300,263.5330,1.799995
TAP_TAPCELL_ROW_92_1411,VPWR,li1,250.4700,263.5330,1.799994
TAP_TAPCELL_ROW_92_1410,VPWR,li1,224.7100,263.5330,1.799994
TAP_TAPCELL_ROW_92_1409,VPWR,li1,198.9500,263.5330,1.799994
TAP_TAPCELL_ROW_92_1408,VPWR,li1,173.1900,263.5330,1.799994
TAP_TAPCELL_ROW_92_1407,VPWR,li1,147.4300,263.5330,1.799983
TAP_TAPCELL_ROW_92_1406,VPWR,li1,121.6700,263.5330,1.799972
TAP_TAPCELL_ROW_92_1405,VPWR,li1,95.9100,263.5330,1.799963
TAP_TAPCELL_ROW_92_1404,VPWR,li1,70.1500,263.5330,1.799968
TAP_TAPCELL_ROW_92_1403,VPWR,li1,44.3900,263.5330,1.799979
TAP_TAPCELL_ROW_92_1402,VPWR,li1,18.6300,263.5330,1.799992
TAP_TAPCELL_ROW_91_1401,VPWR,li1,314.8700,258.7060,1.799998
TAP_TAPCELL_ROW_91_1400,VPWR,li1,289.1100,258.7060,1.799997
TAP_TAPCELL_ROW_91_1399,VPWR,li1,263.3500,258.7060,1.799996
TAP_TAPCELL_ROW_91_1398,VPWR,li1,237.5900,258.7060,1.799996
TAP_TAPCELL_ROW_91_1397,VPWR,li1,211.8300,258.7060,1.799996
TAP_TAPCELL_ROW_91_1396,VPWR,li1,186.0700,258.7060,1.799996
TAP_TAPCELL_ROW_91_1395,VPWR,li1,160.3100,258.7060,1.799993
TAP_TAPCELL_ROW_91_1394,VPWR,li1,134.5500,258.7060,1.799983
TAP_TAPCELL_ROW_91_1393,VPWR,li1,108.7900,258.7060,1.799974
TAP_TAPCELL_ROW_91_1392,VPWR,li1,83.0300,258.7060,1.799967
TAP_TAPCELL_ROW_91_1391,VPWR,li1,57.2700,258.7060,1.799964
TAP_TAPCELL_ROW_91_1390,VPWR,li1,31.5100,258.7060,1.799974
TAP_TAPCELL_ROW_90_1389,VPWR,li1,327.7500,258.0930,1.799999
TAP_TAPCELL_ROW_90_1388,VPWR,li1,301.9900,258.0930,1.799997
TAP_TAPCELL_ROW_90_1387,VPWR,li1,276.2300,258.0930,1.799996
TAP_TAPCELL_ROW_90_1386,VPWR,li1,250.4700,258.0930,1.799996
TAP_TAPCELL_ROW_90_1385,VPWR,li1,224.7100,258.0930,1.799996
TAP_TAPCELL_ROW_90_1384,VPWR,li1,198.9500,258.0930,1.799996
TAP_TAPCELL_ROW_90_1383,VPWR,li1,173.1900,258.0930,1.799996
TAP_TAPCELL_ROW_90_1382,VPWR,li1,147.4300,258.0930,1.799989
TAP_TAPCELL_ROW_90_1381,VPWR,li1,121.6700,258.0930,1.799978
TAP_TAPCELL_ROW_90_1380,VPWR,li1,95.9100,258.0930,1.799970
TAP_TAPCELL_ROW_90_1379,VPWR,li1,70.1500,258.0930,1.799965
TAP_TAPCELL_ROW_90_1378,VPWR,li1,44.3900,258.0930,1.799966
TAP_TAPCELL_ROW_90_1377,VPWR,li1,18.6300,258.0930,1.799983
TAP_TAPCELL_ROW_89_1376,VPWR,li1,314.8700,253.2660,1.799999
TAP_TAPCELL_ROW_89_1375,VPWR,li1,289.1100,253.2660,1.799998
TAP_TAPCELL_ROW_89_1374,VPWR,li1,263.3500,253.2660,1.799998
TAP_TAPCELL_ROW_89_1373,VPWR,li1,237.5900,253.2660,1.799998
TAP_TAPCELL_ROW_89_1372,VPWR,li1,211.8300,253.2660,1.799998
TAP_TAPCELL_ROW_89_1371,VPWR,li1,186.0700,253.2660,1.799998
TAP_TAPCELL_ROW_89_1370,VPWR,li1,160.3100,253.2660,1.799998
TAP_TAPCELL_ROW_89_1369,VPWR,li1,134.5500,253.2660,1.799996
TAP_TAPCELL_ROW_89_1368,VPWR,li1,108.7900,253.2660,1.799994
TAP_TAPCELL_ROW_89_1367,VPWR,li1,83.0300,253.2660,1.799993
TAP_TAPCELL_ROW_89_1366,VPWR,li1,57.2700,253.2660,1.799992
TAP_TAPCELL_ROW_89_1365,VPWR,li1,31.5100,253.2660,1.799993
TAP_TAPCELL_ROW_88_1364,VPWR,li1,327.7500,252.6530,1.799999
TAP_TAPCELL_ROW_88_1363,VPWR,li1,301.9900,252.6530,1.799998
TAP_TAPCELL_ROW_88_1362,VPWR,li1,276.2300,252.6530,1.799998
TAP_TAPCELL_ROW_88_1361,VPWR,li1,250.4700,252.6530,1.799998
TAP_TAPCELL_ROW_88_1360,VPWR,li1,224.7100,252.6530,1.799998
TAP_TAPCELL_ROW_88_1359,VPWR,li1,198.9500,252.6530,1.799998
TAP_TAPCELL_ROW_88_1358,VPWR,li1,173.1900,252.6530,1.799999
TAP_TAPCELL_ROW_88_1357,VPWR,li1,147.4300,252.6530,1.799997
TAP_TAPCELL_ROW_88_1356,VPWR,li1,121.6700,252.6530,1.799995
TAP_TAPCELL_ROW_88_1355,VPWR,li1,95.9100,252.6530,1.799993
TAP_TAPCELL_ROW_88_1354,VPWR,li1,70.1500,252.6530,1.799992
TAP_TAPCELL_ROW_88_1353,VPWR,li1,44.3900,252.6530,1.799992
TAP_TAPCELL_ROW_88_1352,VPWR,li1,18.6300,252.6530,1.799994
TAP_TAPCELL_ROW_87_1351,VPWR,li1,314.8700,247.8260,1.799999
TAP_TAPCELL_ROW_87_1350,VPWR,li1,289.1100,247.8260,1.799999
TAP_TAPCELL_ROW_87_1349,VPWR,li1,263.3500,247.8260,1.799999
TAP_TAPCELL_ROW_87_1348,VPWR,li1,237.5900,247.8260,1.799999
TAP_TAPCELL_ROW_87_1347,VPWR,li1,211.8300,247.8260,1.799999
TAP_TAPCELL_ROW_87_1346,VPWR,li1,186.0700,247.8260,1.799999
TAP_TAPCELL_ROW_87_1345,VPWR,li1,160.3100,247.8260,1.799999
TAP_TAPCELL_ROW_87_1344,VPWR,li1,134.5500,247.8260,1.799998
TAP_TAPCELL_ROW_87_1343,VPWR,li1,108.7900,247.8260,1.799997
TAP_TAPCELL_ROW_87_1342,VPWR,li1,83.0300,247.8260,1.799997
TAP_TAPCELL_ROW_87_1341,VPWR,li1,57.2700,247.8260,1.799997
TAP_TAPCELL_ROW_87_1340,VPWR,li1,31.5100,247.8260,1.799998
TAP_TAPCELL_ROW_86_1339,VPWR,li1,327.7500,247.2130,1.800000
TAP_TAPCELL_ROW_86_1338,VPWR,li1,301.9900,247.2130,1.799999
TAP_TAPCELL_ROW_86_1337,VPWR,li1,276.2300,247.2130,1.799999
TAP_TAPCELL_ROW_86_1336,VPWR,li1,250.4700,247.2130,1.799999
TAP_TAPCELL_ROW_86_1335,VPWR,li1,224.7100,247.2130,1.799999
TAP_TAPCELL_ROW_86_1334,VPWR,li1,198.9500,247.2130,1.799999
TAP_TAPCELL_ROW_86_1333,VPWR,li1,173.1900,247.2130,1.799999
TAP_TAPCELL_ROW_86_1332,VPWR,li1,147.4300,247.2130,1.799999
TAP_TAPCELL_ROW_86_1331,VPWR,li1,121.6700,247.2130,1.799997
TAP_TAPCELL_ROW_86_1330,VPWR,li1,95.9100,247.2130,1.799997
TAP_TAPCELL_ROW_86_1329,VPWR,li1,70.1500,247.2130,1.799997
TAP_TAPCELL_ROW_86_1328,VPWR,li1,44.3900,247.2130,1.799997
TAP_TAPCELL_ROW_86_1327,VPWR,li1,18.6300,247.2130,1.799999
TAP_TAPCELL_ROW_85_1326,VPWR,li1,314.8700,242.3860,1.799998
TAP_TAPCELL_ROW_85_1325,VPWR,li1,289.1100,242.3860,1.799997
TAP_TAPCELL_ROW_85_1324,VPWR,li1,263.3500,242.3860,1.799996
TAP_TAPCELL_ROW_85_1323,VPWR,li1,237.5900,242.3860,1.799995
TAP_TAPCELL_ROW_85_1322,VPWR,li1,211.8300,242.3860,1.799995
TAP_TAPCELL_ROW_85_1321,VPWR,li1,186.0700,242.3860,1.799997
TAP_TAPCELL_ROW_85_1320,VPWR,li1,160.3100,242.3860,1.799998
TAP_TAPCELL_ROW_85_1319,VPWR,li1,134.5500,242.3860,1.799996
TAP_TAPCELL_ROW_85_1318,VPWR,li1,108.7900,242.3860,1.799994
TAP_TAPCELL_ROW_85_1317,VPWR,li1,83.0300,242.3860,1.799993
TAP_TAPCELL_ROW_85_1316,VPWR,li1,57.2700,242.3860,1.799993
TAP_TAPCELL_ROW_85_1315,VPWR,li1,31.5100,242.3860,1.799996
TAP_TAPCELL_ROW_84_1314,VPWR,li1,327.7500,241.7730,1.799999
TAP_TAPCELL_ROW_84_1313,VPWR,li1,301.9900,241.7730,1.799997
TAP_TAPCELL_ROW_84_1312,VPWR,li1,276.2300,241.7730,1.799996
TAP_TAPCELL_ROW_84_1311,VPWR,li1,250.4700,241.7730,1.799995
TAP_TAPCELL_ROW_84_1310,VPWR,li1,224.7100,241.7730,1.799995
TAP_TAPCELL_ROW_84_1309,VPWR,li1,198.9500,241.7730,1.799996
TAP_TAPCELL_ROW_84_1308,VPWR,li1,173.1900,241.7730,1.799998
TAP_TAPCELL_ROW_84_1307,VPWR,li1,147.4300,241.7730,1.799997
TAP_TAPCELL_ROW_84_1306,VPWR,li1,121.6700,241.7730,1.799995
TAP_TAPCELL_ROW_84_1305,VPWR,li1,95.9100,241.7730,1.799994
TAP_TAPCELL_ROW_84_1304,VPWR,li1,70.1500,241.7730,1.799993
TAP_TAPCELL_ROW_84_1303,VPWR,li1,44.3900,241.7730,1.799994
TAP_TAPCELL_ROW_84_1302,VPWR,li1,18.6300,241.7730,1.799998
TAP_TAPCELL_ROW_83_1301,VPWR,li1,314.8700,236.9460,1.799999
TAP_TAPCELL_ROW_83_1300,VPWR,li1,289.1100,236.9460,1.799997
TAP_TAPCELL_ROW_83_1299,VPWR,li1,263.3500,236.9460,1.799996
TAP_TAPCELL_ROW_83_1298,VPWR,li1,237.5900,236.9460,1.799996
TAP_TAPCELL_ROW_83_1297,VPWR,li1,211.8300,236.9460,1.799997
TAP_TAPCELL_ROW_83_1296,VPWR,li1,186.0700,236.9460,1.799998
TAP_TAPCELL_ROW_83_1295,VPWR,li1,160.3100,236.9460,1.799999
TAP_TAPCELL_ROW_83_1294,VPWR,li1,134.5500,236.9460,1.799998
TAP_TAPCELL_ROW_83_1293,VPWR,li1,108.7900,236.9460,1.799997
TAP_TAPCELL_ROW_83_1292,VPWR,li1,83.0300,236.9460,1.799997
TAP_TAPCELL_ROW_83_1291,VPWR,li1,57.2700,236.9460,1.799997
TAP_TAPCELL_ROW_83_1290,VPWR,li1,31.5100,236.9460,1.799999
TAP_TAPCELL_ROW_82_1289,VPWR,li1,327.7500,236.3330,1.799999
TAP_TAPCELL_ROW_82_1288,VPWR,li1,301.9900,236.3330,1.799998
TAP_TAPCELL_ROW_82_1287,VPWR,li1,276.2300,236.3330,1.799996
TAP_TAPCELL_ROW_82_1286,VPWR,li1,250.4700,236.3330,1.799996
TAP_TAPCELL_ROW_82_1285,VPWR,li1,224.7100,236.3330,1.799996
TAP_TAPCELL_ROW_82_1284,VPWR,li1,198.9500,236.3330,1.799997
TAP_TAPCELL_ROW_82_1283,VPWR,li1,173.1900,236.3330,1.799998
TAP_TAPCELL_ROW_82_1282,VPWR,li1,147.4300,236.3330,1.799998
TAP_TAPCELL_ROW_82_1281,VPWR,li1,121.6700,236.3330,1.799997
TAP_TAPCELL_ROW_82_1280,VPWR,li1,95.9100,236.3330,1.799997
TAP_TAPCELL_ROW_82_1279,VPWR,li1,70.1500,236.3330,1.799997
TAP_TAPCELL_ROW_82_1278,VPWR,li1,44.3900,236.3330,1.799998
TAP_TAPCELL_ROW_82_1277,VPWR,li1,18.6300,236.3330,1.799999
TAP_TAPCELL_ROW_81_1276,VPWR,li1,314.8700,231.5060,1.799998
TAP_TAPCELL_ROW_81_1275,VPWR,li1,289.1100,231.5060,1.799997
TAP_TAPCELL_ROW_81_1274,VPWR,li1,263.3500,231.5060,1.799996
TAP_TAPCELL_ROW_81_1273,VPWR,li1,237.5900,231.5060,1.799996
TAP_TAPCELL_ROW_81_1272,VPWR,li1,211.8300,231.5060,1.799997
TAP_TAPCELL_ROW_81_1271,VPWR,li1,186.0700,231.5060,1.799998
TAP_TAPCELL_ROW_81_1270,VPWR,li1,160.3100,231.5060,1.799999
TAP_TAPCELL_ROW_81_1269,VPWR,li1,134.5500,231.5060,1.799998
TAP_TAPCELL_ROW_81_1268,VPWR,li1,108.7900,231.5060,1.799998
TAP_TAPCELL_ROW_81_1267,VPWR,li1,83.0300,231.5060,1.799998
TAP_TAPCELL_ROW_81_1266,VPWR,li1,57.2700,231.5060,1.799999
TAP_TAPCELL_ROW_81_1265,VPWR,li1,31.5100,231.5060,1.799999
TAP_TAPCELL_ROW_80_1264,VPWR,li1,327.7500,230.8930,1.799998
TAP_TAPCELL_ROW_80_1263,VPWR,li1,301.9900,230.8930,1.799997
TAP_TAPCELL_ROW_80_1262,VPWR,li1,276.2300,230.8930,1.799996
TAP_TAPCELL_ROW_80_1261,VPWR,li1,250.4700,230.8930,1.799996
TAP_TAPCELL_ROW_80_1260,VPWR,li1,224.7100,230.8930,1.799997
TAP_TAPCELL_ROW_80_1259,VPWR,li1,198.9500,230.8930,1.799997
TAP_TAPCELL_ROW_80_1258,VPWR,li1,173.1900,230.8930,1.799999
TAP_TAPCELL_ROW_80_1257,VPWR,li1,147.4300,230.8930,1.799999
TAP_TAPCELL_ROW_80_1256,VPWR,li1,121.6700,230.8930,1.799998
TAP_TAPCELL_ROW_80_1255,VPWR,li1,95.9100,230.8930,1.799998
TAP_TAPCELL_ROW_80_1254,VPWR,li1,70.1500,230.8930,1.799998
TAP_TAPCELL_ROW_80_1253,VPWR,li1,44.3900,230.8930,1.799999
TAP_TAPCELL_ROW_80_1252,VPWR,li1,18.6300,230.8930,1.800000
TAP_TAPCELL_ROW_79_1251,VPWR,li1,314.8700,226.0660,1.799997
TAP_TAPCELL_ROW_79_1250,VPWR,li1,289.1100,226.0660,1.799997
TAP_TAPCELL_ROW_79_1249,VPWR,li1,263.3500,226.0660,1.799997
TAP_TAPCELL_ROW_79_1248,VPWR,li1,237.5900,226.0660,1.799997
TAP_TAPCELL_ROW_79_1247,VPWR,li1,211.8300,226.0660,1.799998
TAP_TAPCELL_ROW_79_1246,VPWR,li1,186.0700,226.0660,1.799999
TAP_TAPCELL_ROW_79_1245,VPWR,li1,160.3100,226.0660,1.799999
TAP_TAPCELL_ROW_79_1244,VPWR,li1,134.5500,226.0660,1.799998
TAP_TAPCELL_ROW_79_1243,VPWR,li1,108.7900,226.0660,1.799998
TAP_TAPCELL_ROW_79_1242,VPWR,li1,83.0300,226.0660,1.799998
TAP_TAPCELL_ROW_79_1241,VPWR,li1,57.2700,226.0660,1.799998
TAP_TAPCELL_ROW_79_1240,VPWR,li1,31.5100,226.0660,1.799999
TAP_TAPCELL_ROW_78_1239,VPWR,li1,327.7500,225.4530,1.799995
TAP_TAPCELL_ROW_78_1238,VPWR,li1,301.9900,225.4530,1.799997
TAP_TAPCELL_ROW_78_1237,VPWR,li1,276.2300,225.4530,1.799997
TAP_TAPCELL_ROW_78_1236,VPWR,li1,250.4700,225.4530,1.799997
TAP_TAPCELL_ROW_78_1235,VPWR,li1,224.7100,225.4530,1.799998
TAP_TAPCELL_ROW_78_1234,VPWR,li1,198.9500,225.4530,1.799998
TAP_TAPCELL_ROW_78_1233,VPWR,li1,173.1900,225.4530,1.799999
TAP_TAPCELL_ROW_78_1232,VPWR,li1,147.4300,225.4530,1.799998
TAP_TAPCELL_ROW_78_1231,VPWR,li1,121.6700,225.4530,1.799998
TAP_TAPCELL_ROW_78_1230,VPWR,li1,95.9100,225.4530,1.799997
TAP_TAPCELL_ROW_78_1229,VPWR,li1,70.1500,225.4530,1.799998
TAP_TAPCELL_ROW_78_1228,VPWR,li1,44.3900,225.4530,1.799999
TAP_TAPCELL_ROW_78_1227,VPWR,li1,18.6300,225.4530,1.799999
TAP_TAPCELL_ROW_77_1226,VPWR,li1,314.8700,220.6260,1.799999
TAP_TAPCELL_ROW_77_1225,VPWR,li1,289.1100,220.6260,1.799999
TAP_TAPCELL_ROW_77_1224,VPWR,li1,263.3500,220.6260,1.799999
TAP_TAPCELL_ROW_77_1223,VPWR,li1,237.5900,220.6260,1.799999
TAP_TAPCELL_ROW_77_1222,VPWR,li1,211.8300,220.6260,1.799999
TAP_TAPCELL_ROW_77_1221,VPWR,li1,186.0700,220.6260,1.799999
TAP_TAPCELL_ROW_77_1220,VPWR,li1,160.3100,220.6260,1.799999
TAP_TAPCELL_ROW_77_1219,VPWR,li1,134.5500,220.6260,1.799999
TAP_TAPCELL_ROW_77_1218,VPWR,li1,108.7900,220.6260,1.799999
TAP_TAPCELL_ROW_77_1217,VPWR,li1,83.0300,220.6260,1.799999
TAP_TAPCELL_ROW_77_1216,VPWR,li1,57.2700,220.6260,1.799999
TAP_TAPCELL_ROW_77_1215,VPWR,li1,31.5100,220.6260,1.799999
TAP_TAPCELL_ROW_76_1214,VPWR,li1,327.7500,220.0130,1.799999
TAP_TAPCELL_ROW_76_1213,VPWR,li1,301.9900,220.0130,1.799999
TAP_TAPCELL_ROW_76_1212,VPWR,li1,276.2300,220.0130,1.799999
TAP_TAPCELL_ROW_76_1211,VPWR,li1,250.4700,220.0130,1.799999
TAP_TAPCELL_ROW_76_1210,VPWR,li1,224.7100,220.0130,1.799999
TAP_TAPCELL_ROW_76_1209,VPWR,li1,198.9500,220.0130,1.799999
TAP_TAPCELL_ROW_76_1208,VPWR,li1,173.1900,220.0130,1.799999
TAP_TAPCELL_ROW_76_1207,VPWR,li1,147.4300,220.0130,1.799999
TAP_TAPCELL_ROW_76_1206,VPWR,li1,121.6700,220.0130,1.799999
TAP_TAPCELL_ROW_76_1205,VPWR,li1,95.9100,220.0130,1.799999
TAP_TAPCELL_ROW_76_1204,VPWR,li1,70.1500,220.0130,1.799999
TAP_TAPCELL_ROW_76_1203,VPWR,li1,44.3900,220.0130,1.799999
TAP_TAPCELL_ROW_76_1202,VPWR,li1,18.6300,220.0130,1.800000
TAP_TAPCELL_ROW_75_1201,VPWR,li1,314.8700,215.1860,1.799996
TAP_TAPCELL_ROW_75_1200,VPWR,li1,289.1100,215.1860,1.799996
TAP_TAPCELL_ROW_75_1199,VPWR,li1,263.3500,215.1860,1.799996
TAP_TAPCELL_ROW_75_1198,VPWR,li1,237.5900,215.1860,1.799997
TAP_TAPCELL_ROW_75_1197,VPWR,li1,211.8300,215.1860,1.799997
TAP_TAPCELL_ROW_75_1196,VPWR,li1,186.0700,215.1860,1.799998
TAP_TAPCELL_ROW_75_1195,VPWR,li1,160.3100,215.1860,1.799999
TAP_TAPCELL_ROW_75_1194,VPWR,li1,134.5500,215.1860,1.799999
TAP_TAPCELL_ROW_75_1193,VPWR,li1,108.7900,215.1860,1.799999
TAP_TAPCELL_ROW_75_1192,VPWR,li1,83.0300,215.1860,1.799999
TAP_TAPCELL_ROW_75_1191,VPWR,li1,57.2700,215.1860,1.799999
TAP_TAPCELL_ROW_75_1190,VPWR,li1,31.5100,215.1860,1.799999
TAP_TAPCELL_ROW_74_1189,VPWR,li1,327.7500,214.5730,1.799995
TAP_TAPCELL_ROW_74_1188,VPWR,li1,301.9900,214.5730,1.799996
TAP_TAPCELL_ROW_74_1187,VPWR,li1,276.2300,214.5730,1.799996
TAP_TAPCELL_ROW_74_1186,VPWR,li1,250.4700,214.5730,1.799996
TAP_TAPCELL_ROW_74_1185,VPWR,li1,224.7100,214.5730,1.799997
TAP_TAPCELL_ROW_74_1184,VPWR,li1,198.9500,214.5730,1.799998
TAP_TAPCELL_ROW_74_1183,VPWR,li1,173.1900,214.5730,1.799999
TAP_TAPCELL_ROW_74_1182,VPWR,li1,147.4300,214.5730,1.799999
TAP_TAPCELL_ROW_74_1181,VPWR,li1,121.6700,214.5730,1.799999
TAP_TAPCELL_ROW_74_1180,VPWR,li1,95.9100,214.5730,1.799999
TAP_TAPCELL_ROW_74_1179,VPWR,li1,70.1500,214.5730,1.799999
TAP_TAPCELL_ROW_74_1178,VPWR,li1,44.3900,214.5730,1.799999
TAP_TAPCELL_ROW_74_1177,VPWR,li1,18.6300,214.5730,1.800000
TAP_TAPCELL_ROW_73_1176,VPWR,li1,314.8700,209.7460,1.799999
TAP_TAPCELL_ROW_73_1175,VPWR,li1,289.1100,209.7460,1.799998
TAP_TAPCELL_ROW_73_1174,VPWR,li1,263.3500,209.7460,1.799997
TAP_TAPCELL_ROW_73_1173,VPWR,li1,237.5900,209.7460,1.799997
TAP_TAPCELL_ROW_73_1172,VPWR,li1,211.8300,209.7460,1.799998
TAP_TAPCELL_ROW_73_1171,VPWR,li1,186.0700,209.7460,1.799999
TAP_TAPCELL_ROW_73_1170,VPWR,li1,160.3100,209.7460,1.799999
TAP_TAPCELL_ROW_73_1169,VPWR,li1,134.5500,209.7460,1.799998
TAP_TAPCELL_ROW_73_1168,VPWR,li1,108.7900,209.7460,1.799998
TAP_TAPCELL_ROW_73_1167,VPWR,li1,83.0300,209.7460,1.799998
TAP_TAPCELL_ROW_73_1166,VPWR,li1,57.2700,209.7460,1.799998
TAP_TAPCELL_ROW_73_1165,VPWR,li1,31.5100,209.7460,1.799999
TAP_TAPCELL_ROW_72_1164,VPWR,li1,327.7500,209.1330,1.799999
TAP_TAPCELL_ROW_72_1163,VPWR,li1,301.9900,209.1330,1.799998
TAP_TAPCELL_ROW_72_1162,VPWR,li1,276.2300,209.1330,1.799997
TAP_TAPCELL_ROW_72_1161,VPWR,li1,250.4700,209.1330,1.799997
TAP_TAPCELL_ROW_72_1160,VPWR,li1,224.7100,209.1330,1.799997
TAP_TAPCELL_ROW_72_1159,VPWR,li1,198.9500,209.1330,1.799998
TAP_TAPCELL_ROW_72_1158,VPWR,li1,173.1900,209.1330,1.799999
TAP_TAPCELL_ROW_72_1157,VPWR,li1,147.4300,209.1330,1.799999
TAP_TAPCELL_ROW_72_1156,VPWR,li1,121.6700,209.1330,1.799998
TAP_TAPCELL_ROW_72_1155,VPWR,li1,95.9100,209.1330,1.799998
TAP_TAPCELL_ROW_72_1154,VPWR,li1,70.1500,209.1330,1.799998
TAP_TAPCELL_ROW_72_1153,VPWR,li1,44.3900,209.1330,1.799998
TAP_TAPCELL_ROW_72_1152,VPWR,li1,18.6300,209.1330,1.799999
TAP_TAPCELL_ROW_71_1151,VPWR,li1,314.8700,204.3060,1.799997
TAP_TAPCELL_ROW_71_1150,VPWR,li1,289.1100,204.3060,1.799996
TAP_TAPCELL_ROW_71_1149,VPWR,li1,263.3500,204.3060,1.799997
TAP_TAPCELL_ROW_71_1148,VPWR,li1,237.5900,204.3060,1.799997
TAP_TAPCELL_ROW_71_1147,VPWR,li1,211.8300,204.3060,1.799998
TAP_TAPCELL_ROW_71_1146,VPWR,li1,186.0700,204.3060,1.799999
TAP_TAPCELL_ROW_71_1145,VPWR,li1,160.3100,204.3060,1.799999
TAP_TAPCELL_ROW_71_1144,VPWR,li1,134.5500,204.3060,1.799998
TAP_TAPCELL_ROW_71_1143,VPWR,li1,108.7900,204.3060,1.799998
TAP_TAPCELL_ROW_71_1142,VPWR,li1,83.0300,204.3060,1.799997
TAP_TAPCELL_ROW_71_1141,VPWR,li1,57.2700,204.3060,1.799997
TAP_TAPCELL_ROW_71_1140,VPWR,li1,31.5100,204.3060,1.799998
TAP_TAPCELL_ROW_70_1139,VPWR,li1,327.7500,203.6930,1.799996
TAP_TAPCELL_ROW_70_1138,VPWR,li1,301.9900,203.6930,1.799997
TAP_TAPCELL_ROW_70_1137,VPWR,li1,276.2300,203.6930,1.799996
TAP_TAPCELL_ROW_70_1136,VPWR,li1,250.4700,203.6930,1.799997
TAP_TAPCELL_ROW_70_1135,VPWR,li1,224.7100,203.6930,1.799998
TAP_TAPCELL_ROW_70_1134,VPWR,li1,198.9500,203.6930,1.799998
TAP_TAPCELL_ROW_70_1133,VPWR,li1,173.1900,203.6930,1.799999
